"STATION","NAME","DATE","AWND","PRCP","SNOW","TMAX","TMIN","WSFG"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-19",,"0.00","0.0","96","68","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-20",,"0.00","0.0","102","66","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-21",,"0.01","0.0","86","64","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-22",,"0.00","0.0","84","59","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-23",,"0.00","0.0","85","59","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-24",,"0.00","0.0","89","56","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-25",,"0.00","0.0","94","69","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-26",,"0.00","0.0","98","69","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-27",,"0.00","0.0","103","67","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-28",,"0.00","0.0","105","66","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-29",,"0.00","0.0","99","68","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-09-30",,"0.00","0.0","98","64","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-01",,"0.00","0.0","96","66","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-02",,"0.00","0.0","91","70","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-03",,"0.13","0.0","90","70","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-04",,"0.62","0.0","71","61","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-05",,"0.00","0.0","74","57","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-06",,"0.00","0.0","76","53","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-07",,"0.00","0.0","72","48","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-08",,"0.00","0.0","78","49","10.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-09",,"0.00","0.0","85","49","12.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-10",,"0.00","0.0","91","56","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-11",,"0.00","0.0","93","56","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-12",,"0.00","0.0","90","59","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-13",,"0.00","0.0","87","61","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-14",,"0.00","0.0","85","66","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-15",,"0.00","0.0","86","68","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-16",,"0.00","0.0","86","60","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-17",,"0.00","0.0","85","59","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-18",,"0.00","0.0","85","65","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-19",,"0.00","0.0","84","68","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-20",,"0.00","0.0","84","61","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-21",,"0.01","0.0","82","68","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-22",,"1.06","0.0","81","66","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-23",,"0.59","0.0","71","60","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-24",,"0.00","0.0","70","59","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-25",,"1.78","0.0","77","60","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-26",,"0.00","0.0","61","47","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-27",,"0.00","0.0","65","41","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-28",,"0.00","0.0","71","47","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-29",,"0.00","0.0","71","47","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-30",,"0.00","0.0","68","52","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-10-31",,"0.08","0.0","59","52","12.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-01",,"0.00","0.0","70","47","13.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-02",,"0.00","0.0","73","46","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-03",,"0.59","0.0","66","55","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-04",,"0.94","0.0","61","56","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-05",,"0.00","0.0","59","46","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-06",,"0.00","0.0","55","41","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-07",,"0.07","0.0","49","41","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-08",,"0.00","0.0","47","41","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-09",,"0.00","0.0","55","33","13.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-10",,"0.00","0.0","64","35","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-11",,"0.00","0.0","69","41","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-12",,"0.00","0.0","68","42","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-13",,"0.00","0.0","70","42","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-14",,"0.00","0.0","71","47","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-15",,"0.00","0.0","72","42","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-16",,"0.00","0.0","73","48","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-17",,"0.00","0.0","73","54","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-18",,"0.00","0.0","75","60","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-19",,"0.39","0.0","70","48","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-20",,"0.00","0.0","56","41","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-21",,"0.10","0.0","50","37","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-22",,"0.00","0.0","53","34","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-23",,"0.00","0.0","72","39","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-24",,"0.00","0.0","64","46","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-25",,"0.00","0.0","59","42","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-26",,"0.00","0.0","72","34","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-27",,"0.00","0.0","66","39","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-28",,"0.00","0.0","54","44","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-29",,"0.00","0.0","59","45","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-11-30",,"0.00","0.0","59","52","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-01",,"0.00","0.0","61","55","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-02",,"0.59","0.0","70","52","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-03",,"0.20","0.0","65","46","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-04",,"0.00","0.0","64","39","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-05",,"0.00","0.0","70","44","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-06",,"0.00","0.0","60","38","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-07",,"0.00","0.0","64","39","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-08",,"0.00","0.0","66","45","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-09",,"0.00","0.0","51","37","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-10",,"0.00","0.0","58","31","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-11",,"0.39","0.0","48","43","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-12",,"0.00","0.0","49","37","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-13",,"0.00","0.0","59","30","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-14",,"0.00","0.0","46","30","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-15",,"0.00","0.0","61","29","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-16",,"0.00","0.0","54","35","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-17",,"0.00","0.0","49","33","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-18",,"0.00","0.0","51","41","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-19",,"0.02","0.0","47","39","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-20",,"0.00","0.0","48","42","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-21",,"0.00","0.0","54","40","40.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-22",,"0.00","0.0","40","19","40.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-23",,"0.00","0.0","34","17","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-24",,"0.00","0.0","40","16","13.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-25",,"0.00","0.0","56","21","14.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-26",,"0.00","0.0","63","26","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-27",,"0.12","0.0","57","40","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-28",,"0.00","0.0","46","33","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-29",,"0.00","0.0","61","33","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-30",,"0.00","0.0","49","31","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1953-12-31",,"0.00","0.0","59","25","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-01",,"0.00","0.0","64","34","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-02",,"0.00","0.0","68","42","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-03",,"0.00","0.0","61","32","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-04",,"0.00","0.0","68","43","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-05",,"0.00","0.0","65","34","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-06",,"0.00","0.0","66","33","12.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-07",,"0.00","0.0","72","38","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-08",,"0.00","0.0","74","52","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-09",,"0.25","0.0","64","35","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-10",,"0.12","0.0","36","26","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-11",,"0.00","0.0","52","22","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-12",,"0.00","0.0","34","28","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-13",,"0.22","0.0","34","30","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-14",,"0.08","0.0","47","34","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-15",,"0.81","0.0","58","44","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-16",,"0.00","0.0","47","36","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-17",,"0.01","0.0","37","30","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-18",,"0.00","0.0","56","35","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-19",,"0.00","0.0","68","55","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-20",,"0.00","0.0","72","24","40.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-21",,"0.51","1.3","24","15","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-22",,"0.00","0.0","30","13","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-23",,"0.00","0.0","42","23","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-24",,"0.00","0.0","68","41","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-25",,"0.01","0.0","71","58","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-26",,"0.01","0.0","70","30","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-27",,"0.00","0.0","45","29","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-28",,"0.00","0.0","59","36","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-29",,"0.00","0.0","62","53","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-30",,"0.06","0.0","58","49","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-01-31",,"0.00","0.0","58","44","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-01",,"0.10","0.0","68","38","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-02",,"0.02","0.0","64","43","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-03",,"0.00","0.0","71","42","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-04",,"0.00","0.0","71","40","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-05",,"0.00","0.0","70","42","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-06",,"0.00","0.0","57","41","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-07",,"0.00","0.0","51","31","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-08",,"0.00","0.0","71","28","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-09",,"0.00","0.0","84","40","17.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-10",,"0.00","0.0","85","45","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-11",,"0.00","0.0","61","41","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-12",,"0.00","0.0","58","31","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-13",,"0.00","0.0","67","43","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-14",,"0.00","0.0","76","59","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-15",,"0.01","0.0","76","64","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-16",,"0.00","0.0","67","48","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-17",,"0.00","0.0","67","35","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-18",,"0.00","0.0","74","51","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-19",,"0.60","0.0","68","43","51.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-20",,"0.00","0.0","65","43","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-21",,"0.00","0.0","75","43","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-22",,"0.00","0.0","81","47","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-23",,"0.00","0.0","65","44","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-24",,"0.00","0.0","79","38","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-25",,"0.00","0.0","76","48","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-26",,"0.00","0.0","88","42","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-27",,"0.00","0.0","76","39","44.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-02-28",,"0.00","0.0","55","35","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-01",,"0.00","0.0","68","37","40.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-02",,"0.00","0.0","56","35","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-03",,"0.00","0.0","45","29","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-04",,"0.00","0.0","39","29","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-05",,"0.09","1.7","39","32","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-06",,"0.00","0.0","58","25","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-07",,"0.00","0.0","68","38","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-08",,"0.00","0.0","69","42","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-09",,"0.00","0.0","83","43","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-10",,"0.00","0.0","93","54","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-11",,"0.00","0.0","89","64","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-12",,"0.00","0.0","73","61","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-13",,"0.00","0.0","61","34","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-14",,"0.00","0.0","50","27","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-15",,"0.00","0.0","59","28","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-16",,"0.00","0.0","57","36","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-17",,"0.00","0.0","58","40","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-18",,"0.03","0.0","77","55","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-19",,"0.00","0.0","67","53","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-20",,"0.00","0.0","65","43","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-21",,"0.00","0.0","77","43","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-22",,"0.00","0.0","79","60","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-23",,"0.00","0.0","80","66","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-24",,"0.51","0.0","79","60","80.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-25",,"0.03","0.0","76","56","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-26",,"0.00","0.0","75","50","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-27",,"0.00","0.0","76","52","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-28",,"0.00","0.0","87","55","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-29",,"0.00","0.0","82","50","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-30",,"0.00","0.0","50","41","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-03-31",,"0.00","0.0","55","38","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-01",,"0.00","0.0","64","33","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-02",,"0.00","0.0","83","43","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-03",,"0.00","0.0","85","58","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-04",,"0.00","0.0","81","65","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-05",,"0.00","0.0","81","67","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-06",,"0.00","0.0","90","69","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-07",,"0.08","0.0","90","68","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-08",,"0.02","0.0","71","58","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-09",,"0.00","0.0","73","57","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-10",,"0.00","0.0","86","63","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-11",,"1.15","0.0","85","63","40.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-12",,"1.01","0.0","64","56","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-13",,"0.20","0.0","77","56","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-14",,"0.11","0.0","76","65","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-15",,"0.00","0.0","83","65","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-16",,"0.00","0.0","68","51","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-17",,"0.00","0.0","84","49","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-18",,"0.00","0.0","85","56","34.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-19",,"0.00","0.0","84","63","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-20",,"0.00","0.0","84","62","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-21",,"0.00","0.0","83","64","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-22",,"0.00","0.0","83","64","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-23",,"0.00","0.0","83","60","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-24",,"0.00","0.0","86","64","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-25",,"0.00","0.0","87","65","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-26",,"0.00","0.0","83","68","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-27",,"0.25","0.0","85","64","59.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-28",,"0.04","0.0","86","62",
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-29",,"0.00","0.0","84","71","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-04-30",,"0.76","0.0","75","61","62.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-01",,"0.00","0.0","84","64","40.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-02",,"0.13","0.0","77","50","45.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-03",,"0.00","0.0","61","41","42.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-04",,"0.00","0.0","67","41","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-05",,"0.00","0.0","75","48","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-06",,"0.00","0.0","83","56","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-07",,"0.00","0.0","73","55","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-08",,"0.00","0.0","78","53","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-09",,"0.00","0.0","76","63","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-10",,"2.48","0.0","63","54","42.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-11",,"0.96","0.0","58","53","47.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-12",,"0.36","0.0","61","55","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-13",,"0.00","0.0","71","49","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-14",,"0.00","0.0","76","54","13.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-15",,"0.00","0.0","81","58","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-16",,"0.00","0.0","85","63","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-17",,"0.00","0.0","84","64","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-18",,"0.00","0.0","76","64","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-19",,"0.00","0.0","82","61","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-20",,"0.00","0.0","77","60","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-21",,"0.00","0.0","83","60","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-22",,"0.00","0.0","86","65","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-23",,"0.00","0.0","82","64","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-24",,"0.00","0.0","78","61","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-25",,"0.00","0.0","78","65","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-26",,"0.00","0.0","83","66","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-27",,"0.28","0.0","88","63","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1954-05-28",,"0.17","0.0","95","71","30.0"
